Circuit delay: 3251.66 ps

Gate slacks:
NAND-n10608: 2174.65 ps
NAND-n10609: 2221.51 ps
NAND-n10610: 2230.15 ps
NAND-n10611: 2221.51 ps
NAND-n10612: 2174.65 ps
NAND-n10613: 1898.73 ps
NAND-n10614: 1921.64 ps
NAND-n10615: 1898.73 ps
NAND-n10616: 1898.73 ps
NAND-n10617: 1907.37 ps
NAND-n10618: 1839.61 ps
NAND-n10619: 1862.52 ps
NAND-n10620: 1839.61 ps
NAND-n10621: 1839.61 ps
NAND-n10622: 1848.26 ps
NAND-n10623: 2203.10 ps
NAND-n10624: 2203.10 ps
NAND-n10625: 2211.74 ps
NAND-n10626: 2203.10 ps
NAND-n10627: 2226.01 ps
NAND-n10628: 1953.47 ps
NAND-n10629: 1976.38 ps
NAND-n10630: 1953.47 ps
NAND-n10631: 1953.47 ps
NAND-n10632: 1962.11 ps
NAND-n10633: 1864.69 ps
NAND-n10634: 1887.60 ps
NAND-n10635: 1864.69 ps
NAND-n10636: 1864.69 ps
NAND-n10637: 1873.34 ps
NAND-n10638: 2065.52 ps
NAND-n10639: 2088.42 ps
NAND-n10640: 2065.52 ps
NAND-n10641: 2065.52 ps
NAND-n10642: 2074.16 ps
NAND-n10643: 2084.18 ps
NAND-n10644: 2084.18 ps
NAND-n10645: 2092.82 ps
NAND-n10646: 2084.18 ps
NAND-n10647: 2107.09 ps
NAND-n10648: 2114.20 ps
NAND-n10649: 2114.20 ps
NAND-n10650: 2122.84 ps
NAND-n10651: 2114.20 ps
NAND-n10652: 2137.10 ps
NAND-n10653: 2244.24 ps
NAND-n10654: 2244.24 ps
NAND-n10655: 2252.88 ps
NAND-n10656: 2244.24 ps
NAND-n10657: 2271.67 ps
NAND-n10658: 2280.83 ps
NAND-n10659: 2280.83 ps
NAND-n10660: 2289.47 ps
NAND-n10661: 2280.83 ps
NAND-n10662: 2303.74 ps
NAND-n10663: 1896.44 ps
NAND-n10664: 1919.35 ps
NAND-n10665: 1896.44 ps
NAND-n10666: 1896.44 ps
NAND-n10667: 1905.08 ps
NAND-n10668: 1938.75 ps
NAND-n10669: 1961.66 ps
NAND-n10670: 1938.75 ps
NAND-n10671: 1938.75 ps
NAND-n10672: 1947.39 ps
NAND-n10673: 2123.20 ps
NAND-n10674: 2123.20 ps
NAND-n10675: 2131.84 ps
NAND-n10676: 2123.20 ps
NAND-n10677: 2146.11 ps
NAND-n10678: 2085.92 ps
NAND-n10679: 2085.92 ps
NAND-n10680: 2094.57 ps
NAND-n10681: 2085.92 ps
NAND-n10682: 2108.83 ps
NAND-n10683: 2220.61 ps
NAND-n10684: 2220.61 ps
NAND-n10685: 2229.25 ps
NAND-n10686: 2220.61 ps
NAND-n10687: 2243.52 ps
NAND-n10688: 2262.90 ps
NAND-n10689: 2262.90 ps
NAND-n10690: 2271.54 ps
NAND-n10691: 2262.90 ps
NAND-n10692: 2285.81 ps
NAND-n10693: 1998.92 ps
NAND-n10694: 2021.83 ps
NAND-n10695: 1998.92 ps
NAND-n10696: 1998.92 ps
NAND-n10697: 2007.56 ps
NAND-n10698: 1951.23 ps
NAND-n10699: 1974.14 ps
NAND-n10700: 1951.23 ps
NAND-n10701: 1951.23 ps
NAND-n10702: 1959.87 ps
NAND-n10703: 2761.83 ps
NAND-n10704: 2920.71 ps
NAND-n10705: 1702.44 ps
AND-n10706: 2339.18 ps
NAND-n10707: 2194.39 ps
AND-n10708: 2301.00 ps
AND-n10709: 2332.22 ps
AND-n10710: 2339.19 ps
AND-n10711: 2447.90 ps
AND-n10712: 2432.14 ps
AND-n10713: 2425.81 ps
AND-n10714: 2322.56 ps
AND-n10715: 2349.36 ps
AND-n10716: 2366.57 ps
AND-n10717: 2342.53 ps
AND-n10718: 2280.37 ps
AND-n10719: 2279.71 ps
AND-n10720: 2265.42 ps
AND-n10721: 2192.58 ps
AND-n10722: 2085.92 ps
AND-n10723: 2084.94 ps
AND-n10724: 2152.82 ps
AND-n10725: 2153.39 ps
AND-n10726: 2208.39 ps
AND-n10727: 2099.99 ps
AND-n10728: 2036.43 ps
AND-n10729: 2030.14 ps
AND-n10730: 2063.11 ps
AND-n10731: 2112.29 ps
AND-n10732: 2006.79 ps
AND-n10733: 1985.51 ps
AND-n10734: 2011.87 ps
AND-n10735: 2074.62 ps
NAND-n10736: 1991.56 ps
NAND-n10737: 2448.22 ps
NAND-n10738: 2459.15 ps
AND-n10739: 2227.09 ps
NAND-n10740: 2448.54 ps
NAND-n10741: 2456.26 ps
NAND-n10742: 3506.89 ps
NAND-n10743: 1864.40 ps
NAND-n10744: 2415.50 ps
NAND-n10745: 2426.12 ps
NAND-n10746: 3506.89 ps
NAND-n10747: 2170.82 ps
NAND-n10748: 2448.54 ps
NAND-n10749: 2456.26 ps
NAND-n10750: 3506.89 ps
NAND-n10751: 1955.09 ps
NAND-n10752: 2415.50 ps
NAND-n10753: 2426.12 ps
NAND-n10754: 3506.89 ps
NAND-n10755: 2204.71 ps
NAND-n10756: 2448.22 ps
AND-n10757: 2337.70 ps
NAND-n10758: 2415.50 ps
NAND-n10759: 2426.12 ps
NAND-n10760: 3506.89 ps
NAND-n10761: 2034.49 ps
OR-n10762: 1888.17 ps
NAND-n10763: 2403.02 ps
NAND-n10764: 2448.22 ps
NAND-n10765: 2459.15 ps
AND-n10766: 2266.21 ps
NAND-n10767: 2448.22 ps
AND-n10768: 2367.64 ps
NAND-n10769: 2448.54 ps
NAND-n10770: 2456.26 ps
NAND-n10771: 3506.89 ps
NAND-n10772: 1961.55 ps
NAND-n10773: 2415.50 ps
NAND-n10774: 2426.12 ps
NAND-n10775: 3506.89 ps
NAND-n10776: 2119.22 ps
NAND-n10777: 2448.54 ps
NAND-n10778: 2456.26 ps
NAND-n10779: 3506.89 ps
NAND-n10780: 1858.56 ps
NAND-n10781: 2415.50 ps
NAND-n10782: 2426.12 ps
NAND-n10783: 3506.89 ps
NAND-n10784: 2113.39 ps
NAND-n10785: 2448.22 ps
AND-n10786: 2273.26 ps
NAND-n10787: 2415.50 ps
NAND-n10788: 2426.12 ps
NAND-n10789: 3506.89 ps
NAND-n10790: 2086.15 ps
NAND-n10791: 2448.54 ps
NAND-n10792: 2456.26 ps
NAND-n10793: 3506.89 ps
NAND-n10794: 1904.41 ps
NAND-n10795: 2448.22 ps
AND-n10796: 2323.92 ps
NAND-n10797: 2415.50 ps
NAND-n10798: 2426.12 ps
NAND-n10799: 3506.89 ps
NAND-n10800: 2255.37 ps
NAND-n10801: 2542.33 ps
AND-n10802: 2367.64 ps
NAND-n10803: 2448.54 ps
NAND-n10804: 2456.26 ps
NAND-n10805: 3506.89 ps
NAND-n10806: 1988.79 ps
NAND-n10807: 2415.50 ps
NAND-n10808: 2426.12 ps
NAND-n10809: 3506.89 ps
NAND-n10810: 2091.98 ps
NAND-n10811: 2448.54 ps
NAND-n10812: 2456.26 ps
NAND-n10813: 3506.89 ps
NAND-n10814: 1994.78 ps
NAND-n10815: 2415.50 ps
NAND-n10816: 2426.12 ps
NAND-n10817: 3506.89 ps
NAND-n10818: 2164.91 ps
NAND-n10819: 2448.22 ps
AND-n10820: 2367.64 ps
NAND-n10821: 2415.50 ps
NAND-n10822: 2426.12 ps
NAND-n10823: 3506.89 ps
NAND-n10824: 2079.85 ps
NAND-n10825: 2448.22 ps
AND-n10826: 2227.47 ps
OR-n10827: 1849.35 ps
NAND-n10828: 2403.02 ps
NAND-n10829: 2415.50 ps
NAND-n10830: 2426.12 ps
NAND-n10831: 3506.89 ps
NAND-n10832: 2164.91 ps
NOT-n10833: 2511.10 ps
NAND-n10834: 1875.86 ps
NAND-n10835: 2623.01 ps
AND-n10836: 2565.28 ps
AND-n10837: 2565.28 ps
NAND-n10838: 2623.01 ps
AND-n10839: 2565.28 ps
AND-n10840: 2565.28 ps
NAND-n10841: 2623.01 ps
AND-n10842: 2565.28 ps
AND-n10843: 2565.28 ps
NAND-n10844: 2623.01 ps
AND-n10845: 2565.28 ps
AND-n10846: 2565.28 ps
NAND-n10847: 2623.01 ps
AND-n10848: 2565.28 ps
AND-n10849: 2565.28 ps
NAND-n10850: 2623.01 ps
AND-n10851: 2565.28 ps
AND-n10852: 2565.28 ps
NAND-n10853: 2623.01 ps
AND-n10854: 2565.28 ps
AND-n10855: 2565.28 ps
NAND-n10856: 2623.01 ps
AND-n10857: 2565.28 ps
AND-n10858: 2565.28 ps
NAND-n10859: 2623.01 ps
AND-n10860: 2565.28 ps
AND-n10861: 2565.28 ps
NAND-n10862: 2623.01 ps
AND-n10863: 2565.28 ps
AND-n10864: 2565.28 ps
NAND-n10865: 2811.51 ps
NAND-n10866: 2590.05 ps
AND-n10867: 2538.61 ps
AND-n10868: 2538.61 ps
NAND-n10869: 2811.51 ps
NAND-n10870: 2590.05 ps
AND-n10871: 2538.61 ps
AND-n10872: 2538.61 ps
NAND-n10873: 2811.51 ps
NAND-n10874: 2590.05 ps
AND-n10875: 2538.61 ps
AND-n10876: 2538.61 ps
NAND-n10877: 2811.51 ps
NAND-n10878: 2590.05 ps
AND-n10879: 2538.61 ps
AND-n10880: 2538.61 ps
NAND-n10881: 2811.51 ps
NAND-n10882: 2590.05 ps
AND-n10883: 2538.61 ps
AND-n10884: 2538.61 ps
NAND-n10885: 2811.51 ps
NAND-n10886: 2590.05 ps
AND-n10887: 2538.61 ps
AND-n10888: 2538.61 ps
NAND-n10889: 2807.82 ps
NAND-n10890: 2590.05 ps
AND-n10891: 2538.61 ps
AND-n10892: 2538.61 ps
NAND-n10893: 2779.83 ps
NAND-n10894: 2590.05 ps
AND-n10895: 2538.61 ps
AND-n10896: 2538.61 ps
NAND-n10897: 2768.28 ps
NAND-n10898: 2590.05 ps
AND-n10899: 2538.61 ps
AND-n10900: 2538.61 ps
NAND-n10901: 2740.29 ps
NAND-n10902: 2590.05 ps
AND-n10903: 2538.61 ps
AND-n10904: 2538.61 ps
NAND-n10905: 1735.85 ps
NAND-n10906: 2079.24 ps
NAND-n10907: 2443.92 ps
NAND-n10908: 1767.14 ps
NAND-n10909: 2079.24 ps
NAND-n10910: 2443.92 ps
NAND-n10911: 2043.02 ps
NAND-n10912: 2052.97 ps
NAND-n10913: 1917.51 ps
NAND-n10914: 1777.47 ps
AND-n10915: 1736.33 ps
NAND-n10916: 2043.02 ps
NAND-n10917: 2052.97 ps
NAND-n10918: 1951.29 ps
NAND-n10919: 1814.62 ps
AND-n10920: 1725.18 ps
NAND-n10921: 2043.02 ps
NAND-n10922: 2052.97 ps
NAND-n10923: 1962.83 ps
NAND-n10924: 1851.77 ps
AND-n10925: 1750.72 ps
NAND-n10926: 2043.02 ps
NAND-n10927: 2052.97 ps
NAND-n10928: 1923.17 ps
NAND-n10929: 1888.93 ps
AND-n10930: 1764.44 ps
NAND-n10931: 2043.02 ps
NAND-n10932: 2052.97 ps
NAND-n10933: 1950.94 ps
NAND-n10934: 1926.08 ps
AND-n10935: 1815.96 ps
NAND-n10936: 2043.02 ps
NAND-n10937: 2052.97 ps
NAND-n10938: 1996.72 ps
NAND-n10939: 1963.23 ps
AND-n10940: 1855.65 ps
NAND-n10941: 2043.02 ps
NAND-n10942: 2052.97 ps
NAND-n10943: 2047.39 ps
NAND-n10944: 2000.38 ps
AND-n10945: 1835.94 ps
NAND-n10946: 2043.02 ps
NAND-n10947: 2052.97 ps
NAND-n10948: 2052.97 ps
NAND-n10949: 2037.53 ps
AND-n10950: 1849.66 ps
NAND-n10951: 2043.02 ps
NAND-n10952: 2052.97 ps
NAND-n10953: 2045.21 ps
NAND-n10954: 2043.02 ps
AND-n10955: 1895.35 ps
NAND-n10956: 2043.02 ps
NAND-n10957: 2052.97 ps
NAND-n10958: 2047.53 ps
NAND-n10959: 2043.02 ps
AND-n10960: 1940.71 ps
NAND-n10961: 2043.02 ps
NAND-n10962: 2052.97 ps
NAND-n10963: 2052.97 ps
NAND-n10964: 2043.02 ps
AND-n10965: 1980.40 ps
NAND-n10966: 2052.97 ps
NAND-n10967: 2052.97 ps
NAND-n10968: 2043.02 ps
NAND-n10969: 2043.02 ps
AND-n10970: 2020.11 ps
NAND-n10971: 2052.97 ps
NAND-n10972: 2052.97 ps
NAND-n10973: 2043.02 ps
NAND-n10974: 2043.02 ps
AND-n10975: 2065.47 ps
NAND-n10976: 2052.97 ps
NAND-n10977: 2052.97 ps
NAND-n10978: 2043.02 ps
NAND-n10979: 2043.02 ps
AND-n10980: 2045.75 ps
NAND-n10981: 2052.97 ps
NAND-n10982: 2052.97 ps
NAND-n10983: 2043.02 ps
NAND-n10984: 2043.02 ps
AND-n10985: 2059.47 ps
NAND-n10986: 2052.97 ps
NAND-n10987: 2052.97 ps
NAND-n10988: 2043.02 ps
AND-n10989: 2105.17 ps
NAND-n10990: 2043.02 ps
NAND-n10991: 2052.97 ps
NAND-n10992: 2052.97 ps
NAND-n10993: 2043.02 ps
AND-n10994: 2150.53 ps
NAND-n10995: 2043.02 ps
NAND-n10996: 2052.97 ps
NAND-n10997: 2052.97 ps
NAND-n10998: 2043.02 ps
AND-n10999: 2190.22 ps
NAND-n11000: 2043.02 ps
NAND-n11001: 2052.97 ps
NAND-n11002: 2052.97 ps
NAND-n11003: 2043.02 ps
AND-n11004: 2170.51 ps
NAND-n11005: 2043.02 ps
NAND-n11006: 2052.97 ps
NAND-n11007: 2052.97 ps
NAND-n11008: 2043.02 ps
AND-n11009: 2184.23 ps
NAND-n11010: 2043.02 ps
NAND-n11011: 2052.97 ps
NAND-n11012: 2052.97 ps
NAND-n11013: 2043.02 ps
AND-n11014: 2202.35 ps
NAND-n11015: 2043.02 ps
NAND-n11016: 2052.97 ps
NAND-n11017: 2052.97 ps
NAND-n11018: 2043.02 ps
AND-n11019: 2202.35 ps
NAND-n11020: 2043.02 ps
NAND-n11021: 2052.97 ps
NAND-n11022: 2052.97 ps
NAND-n11023: 2043.02 ps
AND-n11024: 2202.35 ps
NAND-n11025: 2043.02 ps
NAND-n11026: 2052.97 ps
NAND-n11027: 2052.97 ps
NAND-n11028: 2043.02 ps
AND-n11029: 2202.35 ps
NAND-n11030: 2043.02 ps
NAND-n11031: 2052.97 ps
NAND-n11032: 2052.97 ps
NAND-n11033: 2043.02 ps
AND-n11034: 2202.35 ps
NAND-n11035: 2043.02 ps
NAND-n11036: 2052.97 ps
NAND-n11037: 2052.97 ps
NAND-n11038: 2043.02 ps
AND-n11039: 2202.35 ps
NAND-n11040: 2043.02 ps
NAND-n11041: 2052.97 ps
NAND-n11042: 2052.97 ps
NAND-n11043: 2043.02 ps
AND-n11044: 2202.35 ps
NAND-n11045: 2043.02 ps
NAND-n11046: 2052.97 ps
NAND-n11047: 2052.97 ps
NAND-n11048: 2043.02 ps
AND-n11049: 2202.35 ps
NAND-n11050: 2043.02 ps
NAND-n11051: 2052.97 ps
NAND-n11052: 2052.97 ps
NAND-n11053: 2043.02 ps
AND-n11054: 2202.35 ps
NAND-n11055: 2043.02 ps
NAND-n11056: 2052.97 ps
NAND-n11057: 2052.97 ps
NAND-n11058: 2043.02 ps
AND-n11059: 2202.35 ps
NAND-n11060: 2043.02 ps
NAND-n11061: 2830.24 ps
AND-n11062: 3161.54 ps
NAND-n11063: 3167.53 ps
AND-n11064: 3161.54 ps
NAND-n11065: 3167.53 ps
AND-n11066: 3161.54 ps
NAND-n11067: 3167.53 ps
AND-n11068: 3161.54 ps
NAND-n11069: 3167.53 ps
AND-n11070: 3161.54 ps
NAND-n11071: 3167.53 ps
AND-n11072: 3161.54 ps
NAND-n11073: 3167.53 ps
AND-n11074: 3161.54 ps
NAND-n11075: 3167.53 ps
AND-n11076: 3161.54 ps
NAND-n11077: 3116.63 ps
AND-n11078: 3161.54 ps
NAND-n11079: 3140.11 ps
AND-n11080: 3161.54 ps
NAND-n11081: 3171.99 ps
AND-n11082: 3161.54 ps
NAND-n11083: 3167.53 ps
AND-n11084: 3161.54 ps
NAND-n11085: 3167.53 ps
AND-n11086: 3161.54 ps
NAND-n11087: 3167.53 ps
AND-n11088: 3161.54 ps
NAND-n11089: 3167.53 ps
AND-n11090: 3161.54 ps
NAND-n11091: 3167.53 ps
AND-n11092: 3161.54 ps
NAND-n11093: 3167.53 ps
AND-n11094: 3161.54 ps
NAND-n11095: 3167.53 ps
AND-n11096: 3161.54 ps
NAND-n11097: 3167.53 ps
AND-n11098: 3161.54 ps
NAND-n11099: 3167.53 ps
AND-n11100: 3161.54 ps
NAND-n11101: 3167.53 ps
AND-n11102: 3161.54 ps
NAND-n11103: 3167.53 ps
AND-n11104: 3161.54 ps
NAND-n11105: 3167.53 ps
AND-n11106: 3161.54 ps
NAND-n11107: 3167.53 ps
AND-n11108: 3161.54 ps
NAND-n11109: 3167.53 ps
AND-n11110: 3161.54 ps
NAND-n11111: 3167.53 ps
AND-n11112: 3161.54 ps
NAND-n11113: 3167.53 ps
AND-n11114: 3161.54 ps
NAND-n11115: 3167.53 ps
AND-n11116: 3161.54 ps
NAND-n11117: 3167.53 ps
AND-n11118: 3161.54 ps
NAND-n11119: 3167.53 ps
AND-n11120: 3161.54 ps
NAND-n11121: 3167.53 ps
AND-n11122: 3161.54 ps
NAND-n11123: 3167.53 ps
AND-n11124: 3161.54 ps
NAND-n11125: 3167.53 ps
NOT-n11126: 1804.07 ps
NAND-n11127: 2220.63 ps
NAND-n11128: 2221.52 ps
NOT-n11129: 2220.63 ps
NAND-n11130: 2043.02 ps
NAND-n11131: 2043.02 ps
NAND-n11132: 2249.26 ps
NAND-n11133: 1991.56 ps
NAND-n11134: 2249.26 ps
NAND-n11135: 2253.96 ps
NAND-n11136: 2194.39 ps
NAND-n11137: 2194.39 ps
NOT-n11138: 2194.39 ps
NAND-n11139: 2231.82 ps
NAND-n11140: 2412.76 ps
NAND-n11141: 2461.61 ps
NAND-n11142: 2487.84 ps
NAND-n11143: 2461.61 ps
NAND-n11144: 2461.61 ps
NAND-n11145: 2421.05 ps
NAND-n11146: 2421.05 ps
NAND-n11147: 2428.64 ps
NAND-n11148: 2428.64 ps
NAND-n11149: 2385.60 ps
NAND-n11150: 2390.93 ps
NAND-n11151: 2385.60 ps
NAND-n11152: 2385.60 ps
NAND-n11153: 2361.65 ps
NAND-n11154: 2370.47 ps
NAND-n11155: 2370.47 ps
NAND-n11156: 2361.65 ps
NAND-n11157: 2313.85 ps
NAND-n11158: 2313.85 ps
NAND-n11159: 2313.85 ps
NAND-n11160: 2322.59 ps
NAND-n11161: 2268.15 ps
NAND-n11162: 2268.15 ps
NAND-n11163: 2268.15 ps
NAND-n11164: 2295.36 ps
NAND-n11165: 2254.43 ps
NAND-n11166: 2254.43 ps
NAND-n11167: 2254.43 ps
NAND-n11168: 2319.92 ps
NAND-n11169: 2262.34 ps
NAND-n11170: 2262.34 ps
NAND-n11171: 2262.34 ps
NAND-n11172: 2292.70 ps
NAND-n11173: 2248.62 ps
NAND-n11174: 2248.62 ps
NAND-n11175: 2248.62 ps
NAND-n11176: 2280.72 ps
NAND-n11177: 2223.14 ps
NAND-n11178: 2223.14 ps
NAND-n11179: 2223.14 ps
NAND-n11180: 2235.03 ps
NAND-n11181: 2184.23 ps
NAND-n11182: 2184.23 ps
NAND-n11183: 2184.23 ps
NAND-n11184: 2214.58 ps
NAND-n11185: 2170.51 ps
NAND-n11186: 2170.51 ps
NAND-n11187: 2170.51 ps
NAND-n11188: 2242.15 ps
NAND-n11189: 2190.22 ps
NAND-n11190: 2190.22 ps
NAND-n11191: 2190.22 ps
NAND-n11192: 2196.46 ps
NAND-n11193: 2150.53 ps
NAND-n11194: 2150.53 ps
NAND-n11195: 2150.53 ps
NAND-n11196: 2169.23 ps
NAND-n11197: 2105.17 ps
NAND-n11198: 2105.17 ps
NAND-n11199: 2105.17 ps
NAND-n11200: 2202.45 ps
NAND-n11201: 2059.47 ps
NAND-n11202: 2059.47 ps
NAND-n11203: 2059.47 ps
NAND-n11204: 2162.76 ps
NAND-n11205: 2045.75 ps
NAND-n11206: 2045.75 ps
NAND-n11207: 2045.75 ps
NAND-n11208: 2111.24 ps
NAND-n11209: 2065.47 ps
NAND-n11210: 2065.47 ps
NAND-n11211: 2065.47 ps
NAND-n11212: 2084.01 ps
NAND-n11213: 2020.11 ps
NAND-n11214: 2020.11 ps
NAND-n11215: 2020.11 ps
NAND-n11216: 2072.04 ps
NAND-n11217: 1980.40 ps
NAND-n11218: 1980.40 ps
NAND-n11219: 1980.40 ps
NAND-n11220: 2020.53 ps
NAND-n11221: 2232.77 ps
NAND-n11222: 1940.71 ps
NAND-n11223: 1940.71 ps
NAND-n11224: 1940.71 ps
NAND-n11225: 1993.30 ps
NAND-n11226: 2264.25 ps
NAND-n11227: 1895.35 ps
NAND-n11228: 1895.35 ps
NAND-n11229: 1895.35 ps
NAND-n11230: 1990.99 ps
NAND-n11231: 2268.37 ps
NAND-n11232: 1849.66 ps
NAND-n11233: 1849.66 ps
NAND-n11234: 1849.66 ps
NAND-n11235: 2032.34 ps
NAND-n11236: 2241.77 ps
NAND-n11237: 1835.94 ps
NAND-n11238: 1835.94 ps
NAND-n11239: 1835.94 ps
NAND-n11240: 1992.65 ps
NAND-n11241: 2287.17 ps
NAND-n11242: 1855.65 ps
NAND-n11243: 1855.65 ps
NAND-n11244: 1855.65 ps
NAND-n11245: 1941.97 ps
NAND-n11246: 2313.88 ps
NAND-n11247: 1815.96 ps
NAND-n11248: 1815.96 ps
NAND-n11249: 1815.96 ps
NAND-n11250: 1896.18 ps
NAND-n11251: 2296.17 ps
NAND-n11252: 1764.44 ps
NAND-n11253: 1764.44 ps
NAND-n11254: 1764.44 ps
NAND-n11255: 1868.95 ps
NAND-n11256: 2281.10 ps
NAND-n11257: 1750.72 ps
NAND-n11258: 1750.72 ps
NAND-n11259: 1750.72 ps
NAND-n11260: 1908.08 ps
NAND-n11261: 2261.54 ps
NAND-n11262: 1725.18 ps
NAND-n11263: 1725.18 ps
NAND-n11264: 1725.18 ps
NAND-n11265: 1896.54 ps
NAND-n11266: 2331.22 ps
NAND-n11267: 1736.33 ps
NAND-n11268: 1736.33 ps
NAND-n11269: 1736.33 ps
NAND-n11270: 1862.76 ps
NAND-n11271: 2300.87 ps
NAND-n11272: 2250.12 ps
NAND-n11273: 2043.02 ps
NAND-n11274: 2043.02 ps
NAND-n11275: 2412.76 ps
NOT-n11276: 2412.76 ps
NAND-n11277: 2747.48 ps
NAND-n11278: 2220.63 ps
NAND-n11279: 2043.02 ps
NAND-n11280: 2758.25 ps
NAND-n11281: 2758.42 ps
NAND-n11282: 2785.27 ps
NOT-n11283: 2785.27 ps
NAND-n11284: 2838.79 ps
NOT-n11285: 2838.79 ps
NOT-n11286: 1702.44 ps
NAND-n11287: 2980.28 ps
NAND-n11288: 2313.60 ps
AND-n11289: 2343.21 ps
AND-n11290: 2313.60 ps
AND-n11291: 2343.55 ps
NAND-n11292: 2367.64 ps
AND-n11293: 2471.19 ps
NAND-n11294: 2367.64 ps
AND-n11295: 2719.63 ps
NOT-n11296: 2367.64 ps
NAND-n11297: 2415.50 ps
AND-n11298: 2815.74 ps
NAND-n11299: 2415.50 ps
NAND-n11300: 2403.02 ps
AND-n11301: 2403.02 ps
NAND-n11302: 2420.85 ps
NAND-n11303: 2403.02 ps
AND-n11304: 2403.02 ps
NAND-n11305: 2420.85 ps
NAND-n11306: 2043.02 ps
NAND-n11307: 2298.79 ps
NAND-n11308: 2220.63 ps
NAND-n11309: 2301.36 ps
NAND-n11310: 2221.52 ps
NAND-n11311: 2306.44 ps
NAND-n11312: 2394.90 ps
NAND-n11313: 2626.60 ps
NAND-n11314: 2830.24 ps
NAND-n11315: 2850.88 ps
NAND-n11316: 2830.24 ps
NAND-n11317: 2850.88 ps
NAND-n11318: 2253.96 ps
NAND-n11319: 2404.86 ps
NAND-n11320: 1991.56 ps
NAND-n11321: 2177.42 ps
NAND-n11322: 2017.64 ps
NAND-n11323: 2217.46 ps
NAND-n11324: 1811.98 ps
NAND-n11325: 1918.55 ps
NAND-n11326: 1702.44 ps
NAND-n11327: 1804.07 ps
NAND-n11328: 2247.46 ps
NAND-n11329: 2415.29 ps
NAND-n11330: 2247.46 ps
NAND-n11331: 1733.95 ps
NAND-n11332: 1733.95 ps
NAND-n11333: 1878.43 ps
NAND-n11334: 2133.13 ps
NAND-n11335: 2133.13 ps
NAND-n11336: 2299.27 ps
NAND-n11337: 2146.54 ps
NAND-n11338: 2312.68 ps
NAND-n11339: 2146.54 ps
NAND-n11340: 2244.49 ps
NAND-n11341: 2436.48 ps
NAND-n11342: 2260.80 ps
NAND-n11343: 2384.25 ps
NAND-n11344: 2260.80 ps
NAND-n11345: 1738.65 ps
NAND-n11346: 1738.65 ps
NAND-n11347: 1883.12 ps
NAND-n11348: 2244.49 ps
NAND-n11349: 2436.48 ps
NAND-n11350: 2199.66 ps
NAND-n11351: 2298.00 ps
NAND-n11352: 2199.66 ps
NAND-n11353: 1710.01 ps
NAND-n11354: 1710.01 ps
NAND-n11355: 1854.51 ps
NAND-n11356: 2244.49 ps
NAND-n11357: 2436.48 ps
NAND-n11358: 2192.09 ps
NAND-n11359: 2263.85 ps
NAND-n11360: 2192.09 ps
NAND-n11361: 1702.44 ps
NAND-n11362: 1702.44 ps
NAND-n11363: 1846.95 ps
NAND-n11364: 2244.49 ps
NAND-n11365: 2436.48 ps
NAND-n11366: 2228.66 ps
NAND-n11367: 2288.88 ps
NAND-n11368: 2228.66 ps
NAND-n11369: 1731.50 ps
NAND-n11370: 1731.50 ps
NAND-n11371: 1875.99 ps
NAND-n11372: 2244.49 ps
NAND-n11373: 2436.48 ps
NAND-n11374: 2263.12 ps
NAND-n11375: 2290.19 ps
NAND-n11376: 2263.12 ps
NAND-n11377: 1764.26 ps
NAND-n11378: 1764.26 ps
NAND-n11379: 1908.75 ps
NAND-n11380: 2244.49 ps
NAND-n11381: 2436.48 ps
NAND-n11382: 2252.50 ps
NAND-n11383: 2265.34 ps
NAND-n11384: 2252.50 ps
NAND-n11385: 1755.34 ps
NAND-n11386: 1755.34 ps
NAND-n11387: 1899.84 ps
NAND-n11388: 2244.49 ps
NAND-n11389: 2436.48 ps
NAND-n11390: 2290.60 ps
NAND-n11391: 2290.60 ps
NAND-n11392: 2304.07 ps
NAND-n11393: 1805.19 ps
NAND-n11394: 1805.19 ps
NAND-n11395: 1949.68 ps
NAND-n11396: 2244.49 ps
NAND-n11397: 2436.48 ps
NAND-n11398: 2288.28 ps
NAND-n11399: 2288.28 ps
NAND-n11400: 2313.28 ps
NAND-n11401: 1805.19 ps
NAND-n11402: 1805.19 ps
NAND-n11403: 1949.68 ps
NAND-n11404: 2244.49 ps
NAND-n11405: 2436.48 ps
NAND-n11406: 2303.52 ps
NAND-n11407: 2303.52 ps
NAND-n11408: 2333.54 ps
NAND-n11409: 1836.35 ps
NAND-n11410: 1836.35 ps
NAND-n11411: 1980.84 ps
NAND-n11412: 2252.80 ps
NAND-n11413: 2436.48 ps
NAND-n11414: 2291.27 ps
NAND-n11415: 2291.27 ps
NAND-n11416: 2335.67 ps
NAND-n11417: 1842.24 ps
NAND-n11418: 1842.24 ps
NAND-n11419: 1986.74 ps
NAND-n11420: 2207.11 ps
NAND-n11421: 2436.48 ps
NAND-n11422: 2312.56 ps
NAND-n11423: 2312.56 ps
NAND-n11424: 2383.47 ps
NAND-n11425: 1875.38 ps
NAND-n11426: 1875.38 ps
NAND-n11427: 2019.87 ps
NAND-n11428: 2193.39 ps
NAND-n11429: 2436.48 ps
NAND-n11430: 2305.73 ps
NAND-n11431: 2305.73 ps
NAND-n11432: 2388.25 ps
NAND-n11433: 1891.07 ps
NAND-n11434: 1891.07 ps
NAND-n11435: 2035.56 ps
NAND-n11436: 2213.10 ps
NAND-n11437: 2436.48 ps
