Circuit delay: 1810.24 ps

Gate slacks:
NAND-n10267: 903.34 ps
NAND-n10268: 1102.49 ps
NAND-n10269: 903.34 ps
NAND-n10270: 1102.49 ps
NAND-n10271: 903.34 ps
NAND-n10272: 1102.49 ps
NAND-n10273: 903.34 ps
NAND-n10274: 1102.49 ps
NAND-n10275: 903.34 ps
NAND-n10276: 1102.49 ps
NAND-n10277: 903.34 ps
NAND-n10278: 1102.49 ps
NAND-n10279: 367.07 ps
NAND-n10280: 367.07 ps
NAND-n10281: 558.83 ps
NAND-n10282: 373.30 ps
NAND-n10283: 373.30 ps
NAND-n10284: 565.06 ps
NAND-n10285: 364.53 ps
NAND-n10286: 364.53 ps
NAND-n10287: 556.28 ps
NAND-n10288: 382.28 ps
NAND-n10289: 382.28 ps
NAND-n10290: 574.03 ps
NAND-n10291: 398.00 ps
NAND-n10292: 398.00 ps
NAND-n10293: 589.75 ps
NAND-n10294: 382.27 ps
NAND-n10295: 382.27 ps
NAND-n10296: 574.03 ps
NAND-n10297: 510.44 ps
NAND-n10298: 510.44 ps
NAND-n10299: 702.19 ps
NAND-n10300: 536.09 ps
NAND-n10301: 536.09 ps
NAND-n10302: 727.84 ps
NAND-n10303: 382.27 ps
NAND-n10304: 382.27 ps
NAND-n10305: 574.03 ps
NAND-n10306: 519.28 ps
NAND-n10307: 519.28 ps
NAND-n10308: 711.04 ps
NAND-n10309: 525.14 ps
NAND-n10310: 525.14 ps
NAND-n10311: 716.90 ps
NAND-n10312: 522.36 ps
NAND-n10313: 522.36 ps
NAND-n10314: 714.11 ps
NAND-n10315: 534.30 ps
NAND-n10316: 534.30 ps
NAND-n10317: 726.05 ps
NAND-n10318: 493.53 ps
NAND-n10319: 493.53 ps
NAND-n10320: 685.29 ps
NAND-n10321: 493.53 ps
NAND-n10322: 493.53 ps
NAND-n10323: 685.29 ps
NAND-n10324: 537.89 ps
NAND-n10325: 537.89 ps
NAND-n10326: 729.65 ps
NAND-n10327: 425.65 ps
NAND-n10328: 425.65 ps
NAND-n10329: 617.41 ps
NAND-n10330: 433.95 ps
NAND-n10331: 433.95 ps
NAND-n10332: 625.71 ps
NAND-n10333: 468.43 ps
NAND-n10334: 468.43 ps
NAND-n10335: 660.20 ps
NAND-n10336: 412.37 ps
NAND-n10337: 412.37 ps
NAND-n10338: 604.12 ps
NAND-n10339: 423.91 ps
NAND-n10340: 423.91 ps
NAND-n10341: 615.67 ps
NAND-n10342: 411.89 ps
NAND-n10343: 411.89 ps
NAND-n10344: 603.64 ps
NAND-n10345: 438.23 ps
NAND-n10346: 438.23 ps
NAND-n10347: 629.99 ps
NAND-n10348: 507.47 ps
NAND-n10349: 507.47 ps
NAND-n10350: 699.23 ps
NAND-n10351: 512.58 ps
NAND-n10352: 512.58 ps
NAND-n10353: 704.33 ps
NAND-n10354: 404.21 ps
NAND-n10355: 404.21 ps
NAND-n10356: 595.97 ps
NAND-n10357: 389.89 ps
NAND-n10358: 389.89 ps
NAND-n10359: 581.63 ps
NAND-n10360: 395.74 ps
NAND-n10361: 395.74 ps
NAND-n10362: 587.50 ps
NAND-n10363: 401.98 ps
NAND-n10364: 401.98 ps
NAND-n10365: 593.73 ps
NAND-n10366: 358.77 ps
NAND-n10367: 358.77 ps
NAND-n10368: 550.53 ps
NAND-n10369: 409.93 ps
NAND-n10370: 409.93 ps
NAND-n10371: 601.69 ps
NAND-n10372: 391.96 ps
NAND-n10373: 391.96 ps
NAND-n10374: 583.74 ps
NAND-n10375: 903.82 ps
NAND-n10376: 1046.05 ps
NAND-n10377: 903.82 ps
NAND-n10378: 874.05 ps
NAND-n10379: 1016.29 ps
NAND-n10380: 874.05 ps
NAND-n10381: 872.74 ps
NAND-n10382: 1014.97 ps
NAND-n10383: 872.74 ps
NAND-n10384: 774.58 ps
NAND-n10385: 916.81 ps
NAND-n10386: 774.58 ps
NAND-n10387: 758.26 ps
NAND-n10388: 900.51 ps
NAND-n10389: 758.26 ps
NAND-n10390: 813.10 ps
NAND-n10391: 955.32 ps
NAND-n10392: 813.10 ps
NAND-n10393: 783.34 ps
NAND-n10394: 925.58 ps
NAND-n10395: 783.34 ps
NAND-n10396: 782.03 ps
NAND-n10397: 924.25 ps
NAND-n10398: 782.03 ps
NAND-n10399: 1198.19 ps
NAND-n10400: 1340.39 ps
NAND-n10401: 1198.19 ps
NAND-n10402: 1172.53 ps
NAND-n10403: 1314.75 ps
NAND-n10404: 1172.53 ps
NAND-n10405: 1101.32 ps
NAND-n10406: 1243.54 ps
NAND-n10407: 1101.32 ps
NAND-n10408: 990.06 ps
NAND-n10409: 1132.28 ps
NAND-n10410: 990.06 ps
NAND-n10411: 973.74 ps
NAND-n10412: 1115.99 ps
NAND-n10413: 973.74 ps
NAND-n10414: 1028.58 ps
NAND-n10415: 1170.80 ps
NAND-n10416: 1028.58 ps
NAND-n10417: 1016.26 ps
NAND-n10418: 1158.48 ps
NAND-n10419: 1016.26 ps
NAND-n10420: 976.56 ps
NAND-n10421: 1118.78 ps
NAND-n10422: 976.56 ps
NAND-n10423: 865.31 ps
NAND-n10424: 1007.53 ps
NAND-n10425: 865.31 ps
NAND-n10426: 848.99 ps
NAND-n10427: 991.24 ps
NAND-n10428: 848.99 ps
NAND-n10429: 755.94 ps
NAND-n10430: 898.17 ps
NAND-n10431: 755.94 ps
NAND-n10432: 718.89 ps
NAND-n10433: 861.09 ps
NAND-n10434: 718.89 ps
NAND-n10435: 897.35 ps
NAND-n10436: 897.35 ps
NAND-n10437: 897.34 ps
NAND-n10438: 873.76 ps
AND-n10439: 941.33 ps
NAND-n10440: 1021.79 ps
NAND-n10441: 941.33 ps
NAND-n10442: 1117.10 ps
AND-n10443: 538.44 ps
NAND-n10444: 538.44 ps
NAND-n10445: 538.44 ps
NAND-n10446: 538.44 ps
NAND-n10447: 538.44 ps
AND-n10448: 538.44 ps
NAND-n10449: 538.44 ps
NAND-n10450: 538.44 ps
NAND-n10451: 538.44 ps
NAND-n10452: 538.44 ps
AND-n10453: 538.44 ps
NAND-n10454: 538.44 ps
NAND-n10455: 538.44 ps
NAND-n10456: 538.44 ps
NAND-n10457: 538.44 ps
AND-n10458: 577.64 ps
NAND-n10459: 577.64 ps
NAND-n10460: 577.64 ps
NAND-n10461: 577.64 ps
AND-n10462: 538.44 ps
NAND-n10463: 538.44 ps
NAND-n10464: 538.44 ps
NAND-n10465: 538.44 ps
NAND-n10466: 538.44 ps
AND-n10467: 538.44 ps
NAND-n10468: 538.44 ps
NAND-n10469: 538.44 ps
NAND-n10470: 538.44 ps
NAND-n10471: 538.44 ps
AND-n10472: 538.44 ps
NAND-n10473: 538.44 ps
NAND-n10474: 538.44 ps
NAND-n10475: 538.44 ps
NAND-n10476: 538.44 ps
AND-n10477: 577.64 ps
NAND-n10478: 577.64 ps
NAND-n10479: 577.64 ps
NAND-n10480: 577.64 ps
NOT-n10481: 633.99 ps
NOT-n10482: 628.18 ps
NAND-n10483: 848.57 ps
NAND-n10484: 840.07 ps
AND-n10485: 813.23 ps
NAND-n10486: 813.23 ps
NAND-n10487: 813.23 ps
NAND-n10488: 848.57 ps
NAND-n10489: 848.57 ps
AND-n10490: 916.39 ps
NAND-n10491: 1117.10 ps
NAND-n10492: 1031.00 ps
NAND-n10493: 916.39 ps
NAND-n10494: 797.36 ps
NAND-n10495: 806.59 ps
AND-n10496: 779.74 ps
NAND-n10497: 779.74 ps
NAND-n10498: 779.74 ps
NAND-n10499: 797.36 ps
NAND-n10500: 797.36 ps
AND-n10501: 865.20 ps
NAND-n10502: 1117.10 ps
NAND-n10503: 1168.63 ps
NAND-n10504: 865.20 ps
NAND-n10505: 783.64 ps
NAND-n10506: 777.29 ps
AND-n10507: 750.45 ps
NAND-n10508: 750.45 ps
NAND-n10509: 750.45 ps
NAND-n10510: 783.64 ps
NAND-n10511: 783.64 ps
AND-n10512: 851.47 ps
NAND-n10513: 1117.10 ps
NAND-n10514: 1168.63 ps
NAND-n10515: 851.47 ps
AND-n10516: 711.38 ps
NAND-n10517: 711.38 ps
NAND-n10518: 711.38 ps
NAND-n10519: 752.85 ps
NAND-n10520: 752.85 ps
AND-n10521: 820.68 ps
NAND-n10522: 1117.10 ps
NAND-n10523: 1168.63 ps
NAND-n10524: 820.68 ps
AND-n10525: 690.10 ps
NAND-n10526: 690.10 ps
NAND-n10527: 690.10 ps
NAND-n10528: 713.01 ps
NAND-n10529: 713.01 ps
AND-n10530: 774.90 ps
NAND-n10531: 1117.10 ps
NAND-n10532: 1168.63 ps
NAND-n10533: 774.90 ps
AND-n10534: 714.66 ps
NAND-n10535: 714.66 ps
NAND-n10536: 714.66 ps
NAND-n10537: 699.29 ps
NAND-n10538: 699.29 ps
AND-n10539: 761.17 ps
NAND-n10540: 1117.10 ps
NAND-n10541: 1168.63 ps
NAND-n10542: 761.17 ps
AND-n10543: 687.44 ps
NAND-n10544: 687.44 ps
NAND-n10545: 687.44 ps
NAND-n10546: 713.01 ps
NAND-n10547: 713.01 ps
AND-n10548: 774.90 ps
NAND-n10549: 1117.10 ps
NAND-n10550: 1168.63 ps
NAND-n10551: 774.90 ps
AND-n10552: 675.46 ps
NAND-n10553: 675.46 ps
NAND-n10554: 675.46 ps
NAND-n10555: 699.29 ps
NAND-n10556: 699.29 ps
AND-n10557: 761.17 ps
NAND-n10558: 1117.10 ps
NAND-n10559: 1168.63 ps
NAND-n10560: 761.17 ps
NAND-n10561: 713.37 ps
NAND-n10562: 656.61 ps
AND-n10563: 629.77 ps
NAND-n10564: 629.77 ps
NAND-n10565: 629.77 ps
NAND-n10566: 713.37 ps
NAND-n10567: 713.37 ps
AND-n10568: 775.25 ps
NAND-n10569: 1117.10 ps
NAND-n10570: 1168.63 ps
NAND-n10571: 775.25 ps
NAND-n10572: 667.67 ps
NAND-n10573: 629.39 ps
AND-n10574: 602.54 ps
NAND-n10575: 602.54 ps
NAND-n10576: 602.54 ps
NAND-n10577: 667.67 ps
NAND-n10578: 667.67 ps
AND-n10579: 729.56 ps
NAND-n10580: 1117.10 ps
NAND-n10581: 1168.63 ps
NAND-n10582: 729.56 ps
AND-n10583: 630.11 ps
NAND-n10584: 630.11 ps
NAND-n10585: 630.11 ps
NAND-n10586: 653.95 ps
NAND-n10587: 653.95 ps
AND-n10588: 715.83 ps
NAND-n10589: 1117.10 ps
NAND-n10590: 1168.63 ps
NAND-n10591: 715.83 ps
NAND-n10592: 673.66 ps
NAND-n10593: 611.26 ps
AND-n10594: 584.41 ps
NAND-n10595: 584.41 ps
NAND-n10596: 584.41 ps
NAND-n10597: 673.66 ps
NAND-n10598: 673.66 ps
AND-n10599: 735.54 ps
NAND-n10600: 1117.10 ps
NAND-n10601: 1168.63 ps
NAND-n10602: 735.54 ps
NAND-n10603: 633.97 ps
NAND-n10604: 584.03 ps
AND-n10605: 557.19 ps
NAND-n10606: 557.19 ps
NAND-n10607: 557.19 ps
NAND-n10608: 633.97 ps
NAND-n10609: 633.97 ps
AND-n10610: 705.42 ps
NAND-n10611: 1126.68 ps
NAND-n10612: 1178.20 ps
NAND-n10613: 705.42 ps
AND-n10614: 590.40 ps
NAND-n10615: 590.40 ps
NAND-n10616: 590.40 ps
NAND-n10617: 588.61 ps
NAND-n10618: 588.61 ps
AND-n10619: 650.49 ps
NAND-n10620: 1117.10 ps
NAND-n10621: 1168.63 ps
NAND-n10622: 650.49 ps
AND-n10623: 550.71 ps
NAND-n10624: 550.71 ps
NAND-n10625: 550.71 ps
NAND-n10626: 542.92 ps
NAND-n10627: 542.92 ps
AND-n10628: 614.38 ps
NAND-n10629: 1126.68 ps
NAND-n10630: 1178.20 ps
NAND-n10631: 614.38 ps
AND-n10632: 499.20 ps
NAND-n10633: 499.20 ps
NAND-n10634: 499.20 ps
NAND-n10635: 529.19 ps
NAND-n10636: 529.19 ps
AND-n10637: 600.65 ps
NAND-n10638: 1126.68 ps
NAND-n10639: 1178.20 ps
NAND-n10640: 600.65 ps
NAND-n10641: 548.90 ps
NAND-n10642: 498.82 ps
AND-n10643: 471.97 ps
NAND-n10644: 471.97 ps
NAND-n10645: 471.97 ps
NAND-n10646: 548.90 ps
NAND-n10647: 548.90 ps
AND-n10648: 620.36 ps
NAND-n10649: 1126.68 ps
NAND-n10650: 1178.20 ps
NAND-n10651: 620.36 ps
AND-n10652: 460.00 ps
NAND-n10653: 460.00 ps
NAND-n10654: 460.00 ps
NAND-n10655: 503.55 ps
NAND-n10656: 503.55 ps
AND-n10657: 575.00 ps
NAND-n10658: 1126.68 ps
NAND-n10659: 1015.77 ps
NAND-n10660: 575.00 ps
AND-n10661: 408.49 ps
NAND-n10662: 408.49 ps
NAND-n10663: 408.49 ps
NAND-n10664: 463.84 ps
NAND-n10665: 463.84 ps
AND-n10666: 535.30 ps
NAND-n10667: 1126.68 ps
NAND-n10668: 1178.20 ps
NAND-n10669: 535.30 ps
AND-n10670: 381.26 ps
NAND-n10671: 381.26 ps
NAND-n10672: 381.26 ps
NAND-n10673: 424.15 ps
NAND-n10674: 424.15 ps
AND-n10675: 495.60 ps
NAND-n10676: 1126.68 ps
NAND-n10677: 1260.96 ps
NAND-n10678: 495.60 ps
AND-n10679: 378.95 ps
NAND-n10680: 378.95 ps
NAND-n10681: 378.95 ps
NAND-n10682: 378.79 ps
NAND-n10683: 378.79 ps
AND-n10684: 450.25 ps
NAND-n10685: 1126.68 ps
NAND-n10686: 1221.27 ps
NAND-n10687: 450.25 ps
AND-n10688: 420.29 ps
NAND-n10689: 420.29 ps
NAND-n10690: 420.29 ps
NAND-n10691: 333.10 ps
NAND-n10692: 333.10 ps
AND-n10693: 404.56 ps
NAND-n10694: 1126.68 ps
NAND-n10695: 1181.58 ps
NAND-n10696: 404.56 ps
AND-n10697: 380.60 ps
NAND-n10698: 380.60 ps
NAND-n10699: 380.60 ps
NAND-n10700: 319.38 ps
NAND-n10701: 319.38 ps
AND-n10702: 390.83 ps
NAND-n10703: 1126.68 ps
NAND-n10704: 1141.88 ps
NAND-n10705: 390.83 ps
NAND-n10706: 339.09 ps
NAND-n10707: 356.77 ps
AND-n10708: 329.92 ps
NAND-n10709: 329.92 ps
NAND-n10710: 329.92 ps
NAND-n10711: 339.09 ps
NAND-n10712: 339.09 ps
AND-n10713: 410.54 ps
NAND-n10714: 1126.68 ps
NAND-n10715: 924.23 ps
NAND-n10716: 410.54 ps
NAND-n10717: 299.39 ps
NAND-n10718: 310.98 ps
AND-n10719: 284.13 ps
NAND-n10720: 284.13 ps
NAND-n10721: 284.13 ps
NAND-n10722: 299.39 ps
NAND-n10723: 299.39 ps
AND-n10724: 370.85 ps
NAND-n10725: 1126.68 ps
NAND-n10726: 1062.50 ps
NAND-n10727: 370.85 ps
NAND-n10728: 247.88 ps
NAND-n10729: 283.75 ps
AND-n10730: 256.91 ps
NAND-n10731: 256.91 ps
NAND-n10732: 256.91 ps
NAND-n10733: 247.88 ps
NAND-n10734: 247.88 ps
AND-n10735: 319.35 ps
NAND-n10736: 1126.68 ps
NAND-n10737: 1022.81 ps
NAND-n10738: 319.35 ps
NAND-n10739: 234.16 ps
NAND-n10740: 322.88 ps
AND-n10741: 296.03 ps
NAND-n10742: 296.03 ps
NAND-n10743: 296.03 ps
NAND-n10744: 234.16 ps
NAND-n10745: 234.16 ps
AND-n10746: 305.62 ps
NAND-n10747: 1126.68 ps
NAND-n10748: 983.11 ps
NAND-n10749: 305.62 ps
NAND-n10750: 208.61 ps
NAND-n10751: 311.34 ps
AND-n10752: 284.49 ps
NAND-n10753: 284.49 ps
NAND-n10754: 284.49 ps
NAND-n10755: 208.61 ps
NAND-n10756: 208.61 ps
AND-n10757: 280.07 ps
NAND-n10758: 1019.39 ps
NAND-n10759: 943.42 ps
NAND-n10760: 280.07 ps
NAND-n10761: 219.78 ps
NAND-n10762: 277.56 ps
AND-n10763: 250.72 ps
NAND-n10764: 250.72 ps
NAND-n10765: 250.72 ps
NAND-n10766: 219.78 ps
NAND-n10767: 219.78 ps
AND-n10768: 291.26 ps
NAND-n10769: 745.71 ps
NAND-n10770: 291.26 ps
NOT-n10771: 1276.00 ps
NAND-n10772: 1060.87 ps
AND-n10773: 1167.41 ps
AND-n10774: 1229.32 ps
NAND-n10775: 715.01 ps
NAND-n10776: 718.89 ps
NAND-n10777: 809.18 ps
AND-n10778: 782.55 ps
AND-n10779: 1008.27 ps
NAND-n10780: 1008.27 ps
NAND-n10781: 1833.24 ps
NAND-n10782: 782.55 ps
NAND-n10783: 715.01 ps
NAND-n10784: 727.64 ps
NAND-n10785: 822.91 ps
AND-n10786: 796.28 ps
AND-n10787: 1008.27 ps
NAND-n10788: 1008.27 ps
NAND-n10789: 1833.24 ps
NAND-n10790: 796.28 ps
NAND-n10791: 715.01 ps
NAND-n10792: 727.64 ps
NAND-n10793: 868.58 ps
AND-n10794: 841.95 ps
AND-n10795: 1008.27 ps
NAND-n10796: 1008.27 ps
NAND-n10797: 1833.24 ps
NAND-n10798: 841.95 ps
NAND-n10799: 715.01 ps
NAND-n10800: 727.64 ps
NAND-n10801: 908.27 ps
AND-n10802: 881.64 ps
AND-n10803: 1008.27 ps
NAND-n10804: 1008.27 ps
NAND-n10805: 1833.24 ps
NAND-n10806: 881.64 ps
NAND-n10807: 715.01 ps
NAND-n10808: 727.64 ps
NAND-n10809: 972.92 ps
AND-n10810: 946.29 ps
AND-n10811: 1008.27 ps
NAND-n10812: 1008.27 ps
NAND-n10813: 1833.24 ps
NAND-n10814: 946.29 ps
NAND-n10815: 715.01 ps
NAND-n10816: 727.64 ps
NAND-n10817: 1002.09 ps
AND-n10818: 979.89 ps
AND-n10819: 1008.19 ps
NAND-n10820: 1008.19 ps
NAND-n10821: 1833.17 ps
NAND-n10822: 979.89 ps
NAND-n10823: 715.01 ps
NAND-n10824: 727.64 ps
NAND-n10825: 1002.09 ps
AND-n10826: 979.89 ps
AND-n10827: 1008.19 ps
NAND-n10828: 1008.19 ps
NAND-n10829: 1833.17 ps
NAND-n10830: 979.89 ps
NAND-n10831: 715.01 ps
NAND-n10832: 727.64 ps
NAND-n10833: 1002.09 ps
AND-n10834: 979.89 ps
AND-n10835: 1008.19 ps
NAND-n10836: 1008.19 ps
NAND-n10837: 1833.17 ps
NAND-n10838: 979.89 ps
NAND-n10839: 715.01 ps
NAND-n10840: 727.64 ps
NAND-n10841: 1002.09 ps
AND-n10842: 979.89 ps
AND-n10843: 1008.19 ps
NAND-n10844: 1008.19 ps
NAND-n10845: 1833.17 ps
NAND-n10846: 979.89 ps
NAND-n10847: 715.01 ps
NAND-n10848: 727.64 ps
NAND-n10849: 1002.09 ps
AND-n10850: 979.89 ps
AND-n10851: 1008.19 ps
NAND-n10852: 1008.19 ps
NAND-n10853: 1833.17 ps
NAND-n10854: 979.89 ps
NAND-n10855: 715.01 ps
NAND-n10856: 727.64 ps
NAND-n10857: 1002.09 ps
AND-n10858: 979.89 ps
AND-n10859: 1008.19 ps
NAND-n10860: 1008.19 ps
NAND-n10861: 1833.17 ps
NAND-n10862: 979.89 ps
NAND-n10863: 715.01 ps
NAND-n10864: 1002.09 ps
NAND-n10865: 727.64 ps
AND-n10866: 979.89 ps
AND-n10867: 1008.19 ps
NAND-n10868: 1008.19 ps
NAND-n10869: 1833.17 ps
NAND-n10870: 979.89 ps
NAND-n10871: 715.01 ps
NAND-n10872: 1002.09 ps
NAND-n10873: 727.64 ps
AND-n10874: 979.89 ps
AND-n10875: 1008.19 ps
NAND-n10876: 1008.19 ps
NAND-n10877: 1833.17 ps
NAND-n10878: 979.89 ps
NAND-n10879: 1040.03 ps
NAND-n10880: 753.00 ps
AND-n10881: 1013.14 ps
AND-n10882: 1041.45 ps
NAND-n10883: 1041.45 ps
NAND-n10884: 1866.43 ps
NAND-n10885: 1013.14 ps
NAND-n10886: 1013.36 ps
NAND-n10887: 726.33 ps
AND-n10888: 1041.67 ps
NAND-n10889: 1041.67 ps
NAND-n10890: 1866.64 ps
NAND-n10891: 1013.37 ps
NAND-n10892: 753.00 ps
AND-n10893: 1013.14 ps
NAND-n10894: 765.60 ps
AND-n10895: 1041.45 ps
NAND-n10896: 1041.45 ps
NAND-n10897: 1866.43 ps
NAND-n10898: 1013.14 ps
NAND-n10899: 753.00 ps
AND-n10900: 1013.14 ps
NAND-n10901: 765.60 ps
AND-n10902: 1041.45 ps
NAND-n10903: 1041.45 ps
NAND-n10904: 1866.43 ps
NAND-n10905: 1013.14 ps
NAND-n10906: 715.01 ps
NAND-n10907: 1002.09 ps
NAND-n10908: 727.64 ps
AND-n10909: 979.89 ps
AND-n10910: 1008.19 ps
NAND-n10911: 1008.19 ps
NAND-n10912: 1833.17 ps
NAND-n10913: 979.89 ps
NAND-n10914: 715.01 ps
NAND-n10915: 727.64 ps
NAND-n10916: 1002.09 ps
AND-n10917: 979.89 ps
AND-n10918: 1008.19 ps
NAND-n10919: 1008.19 ps
NAND-n10920: 1833.17 ps
NAND-n10921: 979.89 ps
NAND-n10922: 715.01 ps
NAND-n10923: 727.64 ps
NAND-n10924: 1002.09 ps
AND-n10925: 979.89 ps
AND-n10926: 1008.19 ps
NAND-n10927: 1008.19 ps
NAND-n10928: 1833.17 ps
NAND-n10929: 979.89 ps
NAND-n10930: 1451.96 ps
NAND-n10931: 1451.96 ps
NAND-n10932: 1506.05 ps
AND-n10933: 966.47 ps
NAND-n10934: 966.47 ps
NAND-n10935: 966.47 ps
AND-n10936: 807.40 ps
AND-n10937: 807.40 ps
AND-n10938: 966.47 ps
NAND-n10939: 825.44 ps
NAND-n10940: 966.47 ps
NAND-n10941: 966.47 ps
NAND-n10942: 807.40 ps
NAND-n10943: 824.43 ps
AND-n10944: 966.47 ps
NAND-n10945: 966.47 ps
NAND-n10946: 966.47 ps
NAND-n10947: 966.47 ps
AND-n10948: 966.47 ps
NAND-n10949: 966.47 ps
NAND-n10950: 966.47 ps
NAND-n10951: 966.47 ps
AND-n10952: 966.47 ps
NAND-n10953: 993.40 ps
NAND-n10954: 993.40 ps
AND-n10955: 993.39 ps
NAND-n10956: 993.39 ps
NAND-n10957: 993.39 ps
NAND-n10958: 993.39 ps
NAND-n10959: 993.39 ps
AND-n10960: 1080.03 ps
NAND-n10961: 1119.72 ps
NAND-n10962: 1080.03 ps
AND-n10963: 743.71 ps
NAND-n10964: 743.71 ps
NAND-n10965: 968.35 ps
NAND-n10966: 888.96 ps
NAND-n10967: 849.27 ps
AND-n10968: 687.78 ps
NAND-n10969: 802.18 ps
NAND-n10970: 841.87 ps
NAND-n10971: 687.78 ps
AND-n10972: 625.02 ps
NAND-n10973: 1067.29 ps
NAND-n10974: 625.02 ps
AND-n10975: 709.95 ps
NAND-n10976: 1052.64 ps
NAND-n10977: 709.95 ps
AND-n10978: 358.77 ps
NAND-n10979: 1170.10 ps
AND-n10980: 358.77 ps
NAND-n10981: 538.96 ps
NAND-n10982: 541.48 ps
NAND-n10983: 1172.20 ps
NAND-n10984: 1298.38 ps
NAND-n10985: 956.02 ps
NAND-n10986: 1893.61 ps
NAND-n10987: 732.42 ps
NAND-n10988: 1893.61 ps
NAND-n10989: 732.42 ps
NAND-n10990: 1893.61 ps
NAND-n10991: 732.42 ps
NAND-n10992: 1893.61 ps
NAND-n10993: 732.42 ps
NAND-n10994: 730.66 ps
NAND-n10995: 970.43 ps
NAND-n10996: 1920.24 ps
NAND-n10997: 759.05 ps
NAND-n10998: 1893.61 ps
NAND-n10999: 732.42 ps
NAND-n11000: 1893.61 ps
NAND-n11001: 732.42 ps
NAND-n11002: 1893.61 ps
NAND-n11003: 732.42 ps
NAND-n11004: 1893.61 ps
NAND-n11005: 732.42 ps
AND-n11006: 950.82 ps
AND-n11007: 764.79 ps
NAND-n11008: 943.35 ps
NAND-n11009: 764.79 ps
NAND-n11010: 1920.12 ps
NAND-n11011: 762.84 ps
NAND-n11012: 1893.61 ps
NAND-n11013: 732.42 ps
NAND-n11014: 691.46 ps
NAND-n11015: 970.43 ps
NAND-n11016: 1920.24 ps
NAND-n11017: 759.05 ps
NAND-n11018: 1893.61 ps
NAND-n11019: 732.42 ps
NAND-n11020: 1893.61 ps
NAND-n11021: 732.42 ps
NAND-n11022: 1893.61 ps
NAND-n11023: 732.42 ps
NAND-n11024: 1893.61 ps
NAND-n11025: 732.42 ps
NAND-n11026: 1893.61 ps
NAND-n11027: 732.42 ps
NAND-n11028: 1893.61 ps
NAND-n11029: 732.42 ps
NAND-n11030: 1893.61 ps
NAND-n11031: 732.42 ps
NAND-n11032: 756.71 ps
NAND-n11033: 970.43 ps
NAND-n11034: 1920.24 ps
NAND-n11035: 759.05 ps
NAND-n11036: 1893.61 ps
NAND-n11037: 732.42 ps
NAND-n11038: 1893.61 ps
NAND-n11039: 732.42 ps
NAND-n11040: 1893.61 ps
NAND-n11041: 732.42 ps
NAND-n11042: 703.44 ps
NAND-n11043: 970.43 ps
NAND-n11044: 1920.24 ps
NAND-n11045: 759.05 ps
NAND-n11046: 1893.61 ps
NAND-n11047: 732.42 ps
NAND-n11048: 1893.61 ps
NAND-n11049: 732.42 ps
NAND-n11050: 1893.61 ps
NAND-n11051: 732.42 ps
NAND-n11052: 1893.61 ps
NAND-n11053: 732.42 ps
NAND-n11054: 1893.61 ps
NAND-n11055: 732.42 ps
NAND-n11056: 1345.10 ps
AND-n11057: 878.57 ps
AND-n11058: 888.67 ps
NAND-n11059: 950.11 ps
AND-n11060: 876.56 ps
NAND-n11061: 780.41 ps
NAND-n11062: 782.00 ps
NAND-n11063: 699.39 ps
NAND-n11064: 666.23 ps
NAND-n11065: 672.01 ps
NAND-n11066: 698.98 ps
NAND-n11067: 674.62 ps
NAND-n11068: 674.62 ps
NAND-n11069: 758.47 ps
NAND-n11070: 755.95 ps
NAND-n11071: 774.18 ps
NAND-n11072: 780.41 ps
NAND-n11073: 548.04 ps
NAND-n11074: 538.96 ps
NAND-n11075: 896.80 ps
NAND-n11076: 588.24 ps
NAND-n11077: 588.24 ps
NAND-n11078: 751.45 ps
NAND-n11079: 751.45 ps
NAND-n11080: 697.47 ps
NAND-n11081: 895.28 ps
NAND-n11082: 697.47 ps
NAND-n11083: 895.28 ps
NAND-n11084: 697.47 ps
NAND-n11085: 895.28 ps
NAND-n11086: 697.47 ps
NAND-n11087: 895.28 ps
NAND-n11088: 697.47 ps
NAND-n11089: 895.28 ps
NAND-n11090: 690.10 ps
NAND-n11091: 895.58 ps
NAND-n11092: 699.29 ps
NAND-n11093: 895.58 ps
NAND-n11094: 687.44 ps
NAND-n11095: 895.58 ps
NAND-n11096: 675.46 ps
NAND-n11097: 895.58 ps
NAND-n11098: 629.77 ps
NAND-n11099: 895.58 ps
NAND-n11100: 602.54 ps
NAND-n11101: 895.58 ps
NAND-n11102: 630.11 ps
NAND-n11103: 895.58 ps
NAND-n11104: 584.41 ps
NAND-n11105: 895.58 ps
NAND-n11106: 557.19 ps
NAND-n11107: 895.58 ps
NAND-n11108: 588.61 ps
NAND-n11109: 895.58 ps
NAND-n11110: 542.92 ps
NAND-n11111: 895.58 ps
NAND-n11112: 499.20 ps
NAND-n11113: 895.58 ps
NAND-n11114: 471.97 ps
NAND-n11115: 895.58 ps
NAND-n11116: 460.00 ps
NAND-n11117: 895.58 ps
NAND-n11118: 408.49 ps
NAND-n11119: 895.58 ps
NAND-n11120: 381.26 ps
NAND-n11121: 895.58 ps
NAND-n11122: 378.79 ps
NAND-n11123: 895.58 ps
NAND-n11124: 333.10 ps
NAND-n11125: 895.58 ps
NAND-n11126: 319.38 ps
NAND-n11127: 895.58 ps
NAND-n11128: 329.92 ps
NAND-n11129: 895.58 ps
NAND-n11130: 284.13 ps
NAND-n11131: 895.58 ps
NAND-n11132: 247.88 ps
NAND-n11133: 895.58 ps
NAND-n11134: 234.16 ps
